config_id,features,train_r2,test_r2,n_train,n_test,n_features,rank
819,"change_2w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7215234680059974,0.592198040643308,114,104,7,1
959,"change_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7239279076971238,0.591537933610636,114,104,8,2
364,"ma_3w, seasonal, vol_2w, vol_3w",0.7157979171158767,0.5914417119451945,115,105,5,3
580,"change_2w, seasonal, vol_2w, vol_3w, vol_4w",0.7212102282886685,0.5911425256527685,114,104,6,4
817,"change_2w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7237547773108595,0.5907817112113773,114,104,7,5
847,"ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7201565167743027,0.5901649961239398,114,104,7,6
578,"change_2w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7210101333766041,0.5898705328165325,114,104,6,7
815,"change_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7224220651093887,0.5898594163795233,114,104,7,8
627,"ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7163403354920781,0.5896684719097046,115,105,6,9
635,"ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7198928169888315,0.5893457291057898,114,104,6,10
571,"change_2w, ma_4w, seasonal, vol_2w, vol_4w",0.7222214342026483,0.5892524878185283,114,104,6,11
253,"change_1w, seasonal, vol_2w, vol_3w",0.7193439995711686,0.5889924781064619,115,105,5,12
344,"ma_2w, seasonal, vol_2w, vol_3w",0.7193439995711686,0.5889924781064619,115,105,5,13
470,"change_1w, ma_2w, seasonal, vol_2w, vol_3w",0.7193439995711686,0.5889924781064619,115,105,6,14
310,"change_2w, seasonal, vol_2w, vol_4w",0.7207029016304652,0.5889718970123315,114,104,5,15
637,"seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7199456004784937,0.5888836690915915,114,104,6,16
309,"change_2w, seasonal, vol_2w, vol_3w",0.7145879571118181,0.5888524728574567,115,105,5,17
169,"seasonal, vol_2w, vol_3w",0.7145836883053354,0.5885924310170332,115,105,4,18
384,"seasonal, vol_2w, vol_3w, vol_4w",0.7197273149701404,0.5883577705004726,114,104,5,19
633,"ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7198776458250038,0.5883528220450063,114,104,6,20
132,"ma_2w, seasonal, vol_2w",0.7284875328465901,0.588292605175645,116,106,4,21
83,"change_1w, seasonal, vol_2w",0.7284875328465903,0.5882926051756447,116,106,4,22
216,"change_1w, ma_2w, seasonal, vol_2w",0.7284875328465903,0.5882926051756447,116,106,5,23
846,"ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7200442800575588,0.5877808567435856,114,104,7,24
375,"ma_4w, seasonal, vol_2w, vol_4w",0.7196098897154114,0.5876022356837758,114,104,5,25
612,"ma_2w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7198327663687232,0.5872500775019791,115,105,6,26
507,"change_1w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7198327663687232,0.5872500775019789,115,105,6,27
738,"change_1w, ma_2w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7198327663687232,0.5872500775019789,115,105,7,28
630,"ma_3w, seasonal, vol_2w, vol_3w, vol_4w",0.7198487827922737,0.5872316347954532,114,104,6,29
148,"ma_3w, seasonal, vol_3w",0.7146761880759944,0.5871202222104035,115,105,4,30
381,"seasonal, cos_seasonal, vol_2w, vol_3w",0.7152937528900928,0.5871200070832638,115,105,5,31
567,"change_2w, ma_4w, seasonal, cos_seasonal, vol_2w",0.7224052598548785,0.5870965938499737,114,104,6,32
577,"change_2w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7152943533502312,0.5870244989755087,115,105,6,33
382,"seasonal, cos_seasonal, vol_2w, vol_4w",0.7196444510060864,0.5870143442475748,114,104,5,34
967,"ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7248406937772347,0.5868444822222332,114,104,8,35
755,"change_1w, ma_3w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7261222490164485,0.5867816602146032,114,104,7,36
916,"change_1w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7261222490164485,0.5867816602146032,114,104,8,37
705,"change_1w, change_2w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7261222490164485,0.586781660214603,114,104,7,38
880,"change_1w, change_2w, ma_2w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7261222490164485,0.586781660214603,114,104,8,39
895,"change_1w, change_2w, ma_3w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7261222490164485,0.586781660214603,114,104,8,40
980,"change_1w, change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7261222490164485,0.586781660214603,114,104,9,41
832,"ma_2w, ma_3w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7261222490164485,0.5867816602146029,114,104,7,42
796,"change_2w, ma_2w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7261222490164485,0.5867816602146025,114,104,7,43
944,"change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7261222490164485,0.5867816602146025,114,104,8,44
811,"change_2w, ma_3w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7261222490164485,0.5867816602146023,114,104,7,45
489,"change_1w, ma_3w, seasonal, cos_seasonal, vol_4w",0.7260895763527347,0.5866316963256845,114,104,6,46
720,"change_1w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_4w",0.7260895763527347,0.5866316963256845,114,104,7,47
594,"ma_2w, ma_3w, seasonal, cos_seasonal, vol_4w",0.7260895763527349,0.5866316963256839,114,104,6,48
434,"change_1w, change_2w, seasonal, cos_seasonal, vol_4w",0.7260895763527349,0.5866316963256838,114,104,6,49
665,"change_1w, change_2w, ma_2w, seasonal, cos_seasonal, vol_4w",0.7260895763527349,0.5866316963256838,114,104,7,50
685,"change_1w, change_2w, ma_3w, seasonal, cos_seasonal, vol_4w",0.7260895763527349,0.5866316963256838,114,104,7,51
860,"change_1w, change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_4w",0.7260895763527349,0.5866316963256838,114,104,8,52
539,"change_2w, ma_2w, seasonal, cos_seasonal, vol_4w",0.7260895763527349,0.5866316963256835,114,104,6,53
776,"change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_4w",0.7260895763527349,0.5866316963256835,114,104,7,54
559,"change_2w, ma_3w, seasonal, cos_seasonal, vol_4w",0.7260895763527349,0.5866316963256832,114,104,6,55
170,"seasonal, vol_2w, vol_4w",0.7194247456023835,0.5865617715441891,114,104,4,56
297,"change_2w, ma_4w, seasonal, vol_2w",0.722204725530537,0.5864796425658527,114,104,5,57
492,"change_1w, ma_3w, seasonal, vol_3w, vol_4w",0.7258508910843608,0.5862825003898197,114,104,6,58
723,"change_1w, ma_2w, ma_3w, seasonal, vol_3w, vol_4w",0.7258508910843608,0.5862825003898197,114,104,7,59
437,"change_1w, change_2w, seasonal, vol_3w, vol_4w",0.7258508910843608,0.5862825003898189,114,104,6,60
668,"change_1w, change_2w, ma_2w, seasonal, vol_3w, vol_4w",0.7258508910843608,0.5862825003898189,114,104,7,61
688,"change_1w, change_2w, ma_3w, seasonal, vol_3w, vol_4w",0.7258508910843608,0.5862825003898189,114,104,7,62
863,"change_1w, change_2w, ma_2w, ma_3w, seasonal, vol_3w, vol_4w",0.7258508910843608,0.5862825003898189,114,104,8,63
597,"ma_2w, ma_3w, seasonal, vol_3w, vol_4w",0.7258508910843608,0.5862825003898187,114,104,6,64
542,"change_2w, ma_2w, seasonal, vol_3w, vol_4w",0.7258508910843608,0.5862825003898184,114,104,6,65
779,"change_2w, ma_2w, ma_3w, seasonal, vol_3w, vol_4w",0.7258508910843608,0.5862825003898184,114,104,7,66
562,"change_2w, ma_3w, seasonal, vol_3w, vol_4w",0.7258508910843608,0.5862825003898183,114,104,6,67
233,"change_1w, ma_3w, seasonal, vol_4w",0.725819733499742,0.5861527069948951,114,104,5,68
450,"change_1w, ma_2w, ma_3w, seasonal, vol_4w",0.725819733499742,0.5861527069948951,114,104,6,69
197,"change_1w, change_2w, seasonal, vol_4w",0.725819733499742,0.5861527069948944,114,104,5,70
400,"change_1w, change_2w, ma_2w, seasonal, vol_4w",0.725819733499742,0.5861527069948944,114,104,6,71
415,"change_1w, change_2w, ma_3w, seasonal, vol_4w",0.725819733499742,0.5861527069948944,114,104,6,72
646,"change_1w, change_2w, ma_2w, ma_3w, seasonal, vol_4w",0.725819733499742,0.5861527069948944,114,104,7,73
324,"ma_2w, ma_3w, seasonal, vol_4w",0.725819733499742,0.5861527069948942,114,104,5,74
274,"change_2w, ma_2w, seasonal, vol_4w",0.725819733499742,0.586152706994894,114,104,5,75
520,"change_2w, ma_2w, ma_3w, seasonal, vol_4w",0.725819733499742,0.586152706994894,114,104,6,76
289,"change_2w, ma_3w, seasonal, vol_4w",0.725819733499742,0.5861527069948936,114,104,5,77
628,"ma_3w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7197404245774285,0.5859299832290995,114,104,6,78
844,"ma_3w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7243949508107055,0.585799352430075,114,104,7,79
754,"change_1w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7313146616040509,0.5857282596281452,114,104,7,80
915,"change_1w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7313146616040509,0.5857282596281452,114,104,8,81
704,"change_1w, change_2w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7313146616040509,0.5857282596281449,114,104,7,82
879,"change_1w, change_2w, ma_2w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7313146616040509,0.5857282596281449,114,104,8,83
894,"change_1w, change_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7313146616040509,0.5857282596281449,114,104,8,84
979,"change_1w, change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7313146616040509,0.5857282596281449,114,104,9,85
795,"change_2w, ma_2w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7313146616040509,0.5857282596281446,114,104,7,86
810,"change_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7313146616040509,0.5857282596281446,114,104,7,87
831,"ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7313146616040509,0.5857282596281446,114,104,7,88
943,"change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7313146616040509,0.5857282596281446,114,104,8,89
365,"ma_3w, seasonal, vol_2w, vol_4w",0.7195432892899766,0.5854493330611259,114,104,5,90
569,"change_2w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7184257735000026,0.5854226965238686,114,104,6,91
308,"change_2w, seasonal, cos_seasonal, vol_4w",0.7179849605036437,0.5853691730798745,114,104,5,92
842,"ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.724740140152305,0.5852951952998278,114,104,7,93
84,"change_1w, seasonal, vol_3w",0.7173745443989842,0.585277118921383,115,105,4,94
217,"change_1w, ma_2w, seasonal, vol_3w",0.7173745443989842,0.585277118921383,115,105,5,95
133,"ma_2w, seasonal, vol_3w",0.7173745443989841,0.5852771189213829,115,105,4,96
760,"change_1w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296352108676815,0.5852487803461679,114,104,7,97
921,"change_1w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296352108676815,0.5852487803461679,114,104,8,98
837,"ma_2w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296352108676815,0.5852487803461671,114,104,7,99
816,"change_2w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7184679319530383,0.585234231164781,114,104,7,100
362,"ma_3w, seasonal, cos_seasonal, vol_3w",0.7152174732145195,0.5851953157349103,115,105,5,101
112,"change_2w, seasonal, vol_3w",0.713698695884581,0.585129445133436,115,105,4,102
931,"change_1w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7351855078815571,0.5850778543580275,114,104,8,103
1002,"change_1w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7351855078815571,0.5850778543580275,114,104,9,104
966,"ma_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7351855078815571,0.5850778543580271,114,104,8,105
491,"change_1w, ma_3w, seasonal, vol_2w, vol_4w",0.7310726985282889,0.585048872223918,114,104,6,106
722,"change_1w, ma_2w, ma_3w, seasonal, vol_2w, vol_4w",0.7310726985282889,0.585048872223918,114,104,7,107
436,"change_1w, change_2w, seasonal, vol_2w, vol_4w",0.7310726985282888,0.5850488722239175,114,104,6,108
596,"ma_2w, ma_3w, seasonal, vol_2w, vol_4w",0.7310726985282888,0.5850488722239175,114,104,6,109
667,"change_1w, change_2w, ma_2w, seasonal, vol_2w, vol_4w",0.7310726985282888,0.5850488722239175,114,104,7,110
687,"change_1w, change_2w, ma_3w, seasonal, vol_2w, vol_4w",0.7310726985282888,0.5850488722239175,114,104,7,111
862,"change_1w, change_2w, ma_2w, ma_3w, seasonal, vol_2w, vol_4w",0.7310726985282888,0.5850488722239175,114,104,8,112
541,"change_2w, ma_2w, seasonal, vol_2w, vol_4w",0.7310726985282887,0.5850488722239173,114,104,6,113
778,"change_2w, ma_2w, ma_3w, seasonal, vol_2w, vol_4w",0.7310726985282887,0.5850488722239173,114,104,7,114
561,"change_2w, ma_3w, seasonal, vol_2w, vol_4w",0.7310726985282888,0.585048872223917,114,104,6,115
499,"change_1w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296202274738159,0.5850020837380571,114,104,6,116
730,"change_1w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296202274738159,0.5850020837380571,114,104,7,117
604,"ma_2w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296202274738159,0.5850020837380563,114,104,6,118
579,"change_2w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7180767311574635,0.5849556103577687,114,104,6,119
900,"change_1w, change_2w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296688600616055,0.5849102970991267,114,104,8,120
985,"change_1w, change_2w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296688600616055,0.5849102970991267,114,104,9,121
991,"change_1w, change_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296688600616055,0.5849102970991267,114,104,9,122
1015,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296688600616055,0.5849102970991267,114,104,10,123
927,"change_1w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296688600616053,0.5849102970991265,114,104,8,124
949,"change_2w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296688600616053,0.5849102970991265,114,104,8,125
998,"change_1w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296688600616053,0.5849102970991265,114,104,9,126
1006,"change_2w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296688600616053,0.5849102970991265,114,104,9,127
962,"ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296688600616055,0.5849102970991261,114,104,8,128
955,"change_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7296688600616054,0.5849102970991258,114,104,8,129
48,"seasonal, vol_3w",0.7136945848169005,0.5848957580540411,115,105,3,130
299,"change_2w, ma_4w, seasonal, vol_4w",0.7181624946022651,0.5848619431171296,114,104,5,131
572,"change_2w, ma_4w, seasonal, vol_3w, vol_4w",0.7182043592311205,0.5846952825680435,114,104,6,132
695,"change_1w, change_2w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296596933564747,0.5846801553568579,114,104,7,133
870,"change_1w, change_2w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296596933564747,0.5846801553568579,114,104,8,134
885,"change_1w, change_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296596933564747,0.5846801553568579,114,104,8,135
970,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296596933564747,0.5846801553568579,114,104,9,136
745,"change_1w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296596933564747,0.5846801553568577,114,104,7,137
822,"ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296596933564747,0.5846801553568577,114,104,7,138
906,"change_1w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296596933564747,0.5846801553568577,114,104,8,139
786,"change_2w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296596933564747,0.5846801553568576,114,104,7,140
934,"change_2w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296596933564747,0.5846801553568576,114,104,8,141
801,"change_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7296596933564747,0.584680155356857,114,104,7,142
930,"change_1w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7346131375638556,0.5846712222155934,114,104,8,143
1001,"change_1w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7346131375638556,0.5846712222155934,114,104,9,144
965,"ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7346131375638556,0.584671222215593,114,104,8,145
903,"change_1w, change_2w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7346131375638556,0.5846712222155928,114,104,8,146
952,"change_2w, ma_2w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7346131375638556,0.5846712222155928,114,104,8,147
988,"change_1w, change_2w, ma_2w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7346131375638556,0.5846712222155928,114,104,9,148
994,"change_1w, change_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7346131375638556,0.5846712222155928,114,104,9,149
1009,"change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7346131375638556,0.5846712222155928,114,104,9,150
1018,"change_1w, change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7346131375638556,0.5846712222155928,114,104,10,151
958,"change_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7346131375638556,0.5846712222155924,114,104,8,152
147,"ma_3w, seasonal, vol_2w",0.7155734502954185,0.5846528452257409,115,105,4,153
113,"change_2w, seasonal, vol_4w",0.7176606759910586,0.5846312401536788,114,104,4,154
341,"ma_2w, seasonal, cos_seasonal, vol_2w",0.7291376298250639,0.5846037002095874,116,106,5,155
250,"change_1w, seasonal, cos_seasonal, vol_2w",0.729137629825064,0.5846037002095872,116,106,5,156
467,"change_1w, ma_2w, seasonal, cos_seasonal, vol_2w",0.729137629825064,0.5846037002095872,116,106,6,157
995,"change_1w, change_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7357786436788094,0.5845013126219721,114,104,9,158
1003,"change_1w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7357786436788094,0.5845013126219721,114,104,9,159
1019,"change_1w, change_2w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7357786436788094,0.5845013126219721,114,104,10,160
1020,"change_1w, change_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7357786436788094,0.5845013126219721,114,104,10,161
1021,"change_1w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7357786436788094,0.5845013126219721,114,104,10,162
1023,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7357786436788094,0.5845013126219721,114,104,11,163
1012,"ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7357786436788094,0.5845013126219719,114,104,9,164
1010,"change_2w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7357786436788094,0.5845013126219718,114,104,9,165
1022,"change_2w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7357786436788094,0.5845013126219718,114,104,10,166
1011,"change_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7357786436788094,0.5845013126219714,114,104,9,167
502,"change_1w, ma_4w, seasonal, vol_3w, vol_4w",0.7291540652415165,0.5843049105848394,114,104,6,168
733,"change_1w, ma_2w, ma_4w, seasonal, vol_3w, vol_4w",0.7291540652415165,0.5843049105848394,114,104,7,169
607,"ma_2w, ma_4w, seasonal, vol_3w, vol_4w",0.7291540652415165,0.5843049105848388,114,104,6,170
621,"ma_3w, ma_4w, seasonal, vol_2w, vol_4w",0.7242882337261819,0.5842741514568065,114,104,6,171
311,"change_2w, seasonal, vol_3w, vol_4w",0.7177562693096966,0.5842455106550659,114,104,5,172
243,"change_1w, ma_4w, seasonal, vol_4w",0.7291409344533604,0.5840920588704878,114,104,5,173
460,"change_1w, ma_2w, ma_4w, seasonal, vol_4w",0.7291409344533604,0.5840920588704878,114,104,6,174
334,"ma_2w, ma_4w, seasonal, vol_4w",0.7291409344533604,0.5840920588704872,114,104,5,175
698,"change_1w, change_2w, ma_4w, seasonal, vol_3w, vol_4w",0.7291753678945437,0.5840173426316382,114,104,7,176
873,"change_1w, change_2w, ma_2w, ma_4w, seasonal, vol_3w, vol_4w",0.7291753678945437,0.5840173426316382,114,104,8,177
888,"change_1w, change_2w, ma_3w, ma_4w, seasonal, vol_3w, vol_4w",0.7291753678945437,0.5840173426316382,114,104,8,178
973,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, seasonal, vol_3w, vol_4w",0.7291753678945437,0.5840173426316382,114,104,9,179
748,"change_1w, ma_3w, ma_4w, seasonal, vol_3w, vol_4w",0.7291753678945436,0.5840173426316381,114,104,7,180
909,"change_1w, ma_2w, ma_3w, ma_4w, seasonal, vol_3w, vol_4w",0.7291753678945436,0.5840173426316381,114,104,8,181
825,"ma_2w, ma_3w, ma_4w, seasonal, vol_3w, vol_4w",0.7291753678945438,0.5840173426316377,114,104,7,182
789,"change_2w, ma_2w, ma_4w, seasonal, vol_3w, vol_4w",0.7291753678945437,0.5840173426316376,114,104,7,183
937,"change_2w, ma_2w, ma_3w, ma_4w, seasonal, vol_3w, vol_4w",0.7291753678945437,0.5840173426316376,114,104,8,184
804,"change_2w, ma_3w, ma_4w, seasonal, vol_3w, vol_4w",0.7291753678945437,0.5840173426316371,114,104,7,185
425,"change_1w, change_2w, ma_4w, seasonal, vol_4w",0.7291666923230213,0.5838092332350299,114,104,6,186
656,"change_1w, change_2w, ma_2w, ma_4w, seasonal, vol_4w",0.7291666923230213,0.5838092332350299,114,104,7,187
676,"change_1w, change_2w, ma_3w, ma_4w, seasonal, vol_4w",0.7291666923230213,0.5838092332350299,114,104,7,188
851,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, seasonal, vol_4w",0.7291666923230213,0.5838092332350299,114,104,8,189
480,"change_1w, ma_3w, ma_4w, seasonal, vol_4w",0.7291666923230216,0.5838092332350294,114,104,6,190
585,"ma_2w, ma_3w, ma_4w, seasonal, vol_4w",0.7291666923230213,0.5838092332350294,114,104,6,191
711,"change_1w, ma_2w, ma_3w, ma_4w, seasonal, vol_4w",0.7291666923230216,0.5838092332350294,114,104,7,192
530,"change_2w, ma_2w, ma_4w, seasonal, vol_4w",0.7291666923230216,0.5838092332350293,114,104,6,193
767,"change_2w, ma_2w, ma_3w, ma_4w, seasonal, vol_4w",0.7291666923230216,0.5838092332350293,114,104,7,194
550,"change_2w, ma_3w, ma_4w, seasonal, vol_4w",0.7291666923230214,0.583809233235029,114,104,6,195
761,"change_1w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7347549517309713,0.5837642546576549,114,104,7,196
922,"change_1w, ma_2w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7347549517309713,0.5837642546576549,114,104,8,197
838,"ma_2w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7347549517309713,0.5837642546576545,114,104,7,198
756,"change_1w, ma_3w, seasonal, vol_2w, vol_3w, vol_4w",0.7343684259494729,0.5836779913660046,114,104,7,199
917,"change_1w, ma_2w, ma_3w, seasonal, vol_2w, vol_3w, vol_4w",0.7343684259494729,0.5836779913660046,114,104,8,200
706,"change_1w, change_2w, seasonal, vol_2w, vol_3w, vol_4w",0.734368425949473,0.5836779913660042,114,104,7,201
833,"ma_2w, ma_3w, seasonal, vol_2w, vol_3w, vol_4w",0.7343684259494732,0.5836779913660042,114,104,7,202
881,"change_1w, change_2w, ma_2w, seasonal, vol_2w, vol_3w, vol_4w",0.734368425949473,0.5836779913660042,114,104,8,203
896,"change_1w, change_2w, ma_3w, seasonal, vol_2w, vol_3w, vol_4w",0.734368425949473,0.5836779913660042,114,104,8,204
981,"change_1w, change_2w, ma_2w, ma_3w, seasonal, vol_2w, vol_3w, vol_4w",0.734368425949473,0.5836779913660042,114,104,9,205
797,"change_2w, ma_2w, seasonal, vol_2w, vol_3w, vol_4w",0.734368425949473,0.5836779913660037,114,104,7,206
945,"change_2w, ma_2w, ma_3w, seasonal, vol_2w, vol_3w, vol_4w",0.734368425949473,0.5836779913660037,114,104,8,207
812,"change_2w, ma_3w, seasonal, vol_2w, vol_3w, vol_4w",0.734368425949473,0.5836779913660035,114,104,7,208
373,"ma_4w, seasonal, cos_seasonal, vol_4w",0.7171529827636296,0.5836756852817778,114,104,5,209
251,"change_1w, seasonal, cos_seasonal, vol_3w",0.7178696467386712,0.5833439879296146,115,105,5,210
468,"change_1w, ma_2w, seasonal, cos_seasonal, vol_3w",0.7178696467386712,0.5833439879296146,115,105,6,211
342,"ma_2w, seasonal, cos_seasonal, vol_3w",0.7178696467386712,0.5833439879296144,115,105,5,212
926,"change_1w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7333733605334238,0.5833294092140715,114,104,8,213
997,"change_1w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7333733605334238,0.5833294092140715,114,104,9,214
961,"ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7333733605334238,0.5833294092140713,114,104,8,215
948,"change_2w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7333733605334238,0.5833294092140712,114,104,8,216
1005,"change_2w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7333733605334238,0.5833294092140712,114,104,9,217
899,"change_1w, change_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7333733605334237,0.5833294092140711,114,104,8,218
984,"change_1w, change_2w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7333733605334237,0.5833294092140711,114,104,9,219
990,"change_1w, change_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7333733605334237,0.5833294092140711,114,104,9,220
